date,count,temp,snow,visibility,rideable_type,member_casual,start_in_hot_zones,end_in_hot_zones,at_stations,ISweekday,ISholiday
2022-12-27,2293,17.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2022-12-28,4049,36.6,0.0,9.9,electric_bike,member,0.0,1.0,1,1,0
2022-12-29,6340,51.5,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2022-12-30,6328,42.9,0.0,8.8,electric_bike,member,0.0,0.0,1,1,0
2022-12-31,5000,32.9,0.0,9.5,electric_bike,member,0.0,0.0,1,0,0
2023-01-01,5095,41.1,0.0,5.0,electric_bike,member,0.0,0.0,1,0,1
2023-01-02,5437,38.1,0.0,4.6,electric_bike,member,0.0,0.0,1,1,0
2023-01-03,5062,42.9,0.0,1.9,electric_bike,member,0.0,0.0,1,1,0
2023-01-04,7144,37.0,0.0,8.5,electric_bike,member,0.0,0.0,1,1,0
2023-01-05,6504,33.0,0.7,7.0,electric_bike,member,0.0,0.0,1,1,0
2023-01-06,6454,29.3,0.1,9.1,electric_bike,member,0.0,0.0,1,1,0
2023-01-07,5341,30.2,0.0,9.5,electric_bike,member,0.0,0.0,1,0,0
2023-01-08,5276,30.3,0.0,9.6,electric_bike,member,0.0,0.0,1,0,0
2023-01-09,7925,34.1,0.0,8.2,electric_bike,member,0.0,0.0,1,1,0
2023-01-10,9739,41.3,0.0,9.4,electric_bike,member,0.0,0.0,1,1,0
2023-01-11,10375,44.8,0.0,8.7,electric_bike,member,0.0,0.0,1,1,0
2023-01-12,8624,38.20000000000001,0.0,7.599999999999999,electric_bike,member,0.0,0.0,1,1,0
2023-01-13,6909,30.8,0.4,9.4,electric_bike,member,0.0,0.0,1,1,0
2023-01-14,5711,27.1,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-01-15,6023,34.4,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-01-16,4539,44.2,0.0,8.2,electric_bike,member,0.0,0.0,1,1,1
2023-01-17,8841,40.8,0.0,9.4,electric_bike,member,0.0,0.0,1,1,0
2023-01-18,8420,37.7,0.0,9.4,electric_bike,member,0.0,0.0,1,1,0
2023-01-19,7052,38.4,0.0,5.7,electric_bike,member,0.0,0.0,1,1,0
2023-01-20,7462,32.9,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-01-21,6034,30.0,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-01-22,3332,31.600000000000005,1.0,5.3,electric_bike,member,0.0,0.0,1,0,0
2023-01-23,6470,27.0,0.0,8.8,electric_bike,member,0.0,0.0,1,1,0
2023-01-24,8188,32.2,0.0,9.5,electric_bike,member,0.0,0.0,1,1,0
2023-01-25,4316,33.1,4.2,2.7,electric_bike,member,0.0,0.0,1,1,0
2023-01-26,5184,25.1,1.8000000000000003,5.200000000000001,electric_bike,member,0.0,0.0,1,1,0
2023-01-27,3971,24.5,0.8,8.4,electric_bike,member,0.0,0.0,1,1,0
2023-01-28,2508,24.800000000000004,1.6999999999999997,7.5,electric_bike,member,0.0,0.0,1,0,0
2023-01-29,2393,25.0,1.0,8.0,electric_bike,member,0.0,0.0,1,0,0
2023-01-30,3633,12.4,1.1,9.1,electric_bike,member,0.0,0.0,1,1,0
2023-01-31,4041,7.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-01,5251,17.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-02,6056,24.7,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-03,3460,7.7,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-04,4858,28.300000000000004,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-02-05,5463,37.2,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,0,0
2023-02-06,7152,35.0,0.0,9.2,electric_bike,member,0.0,0.0,1,1,0
2023-02-07,8120,40.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-08,8329,35.1,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-02-09,4398,38.9,0.2,5.3,electric_bike,member,0.0,0.0,1,1,0
2023-02-10,7043,34.4,0.0,9.599999999999998,electric_bike,member,0.0,1.0,1,1,0
2023-02-11,7455,34.5,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-02-12,8619,40.9,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-02-13,9156,43.1,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-14,9014,46.2,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-02-15,8435,43.3,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-02-16,3487,32.9,0.5,5.4,electric_bike,member,0.0,0.0,1,1,0
2023-02-17,4499,23.300000000000004,1.8000000000000003,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-02-18,6194,35.9,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-02-19,8703,44.1,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-02-20,7978,38.5,0.0,9.9,electric_bike,member,0.0,0.0,1,1,1
2023-02-21,7824,33.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-02-22,3486,34.5,0.0,7.0,electric_bike,member,0.0,0.0,1,1,0
2023-02-23,7643,34.1,0.0,7.4,electric_bike,member,0.0,0.0,1,1,0
2023-02-24,6329,24.2,0.0,9.0,electric_bike,member,0.0,0.0,1,1,0
2023-02-25,5515,32.0,0.5,9.8,electric_bike,member,0.0,0.0,1,0,0
2023-02-26,7103,37.6,0.0,9.6,electric_bike,member,0.0,0.0,1,0,0
2023-02-27,6492,46.3,0.0,8.1,electric_bike,member,0.0,0.0,1,1,0
2023-02-28,10150,42.3,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-01,11712,46.5,0.0,9.3,electric_bike,member,0.0,0.0,1,1,0
2023-03-02,8951,36.4,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-03,6535,36.1,0.4,9.2,electric_bike,member,0.0,0.0,1,1,0
2023-03-04,7599,38.5,0.0,8.3,electric_bike,member,0.0,0.0,1,0,0
2023-03-05,8136,40.3,0.0,8.6,electric_bike,member,0.0,0.0,1,0,0
2023-03-06,7984,44.5,0.0,9.800000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-03-07,9777,39.3,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-03-08,9654,40.3,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-03-09,7738,38.0,0.0,8.7,electric_bike,member,0.0,0.0,1,1,0
2023-03-10,6048,34.5,1.7,5.7,electric_bike,member,0.0,0.0,1,1,0
2023-03-11,7730,35.9,0.0,8.8,electric_bike,member,0.0,0.0,1,0,0
2023-03-12,3920,34.2,0.6,6.7,electric_bike,member,0.0,0.0,1,0,0
2023-03-13,5780,30.0,0.7,8.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-14,8596,28.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-15,10066,38.0,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-03-16,8440,44.9,0.0,8.7,electric_bike,casual,0.0,0.0,1,1,0
2023-03-17,7634,34.8,0.0,8.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-18,3934,20.6,0.3,9.6,electric_bike,member,1.0,1.0,1,0,0
2023-03-19,5606,29.199999999999996,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,0,0
2023-03-20,9016,40.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-21,11231,44.3,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-22,9184,45.4,0.0,5.7,electric_bike,member,0.0,0.0,1,1,0
2023-03-23,8842,42.1,0.0,7.6,electric_bike,member,0.0,0.0,1,1,0
2023-03-24,8968,40.4,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-25,5491,38.5,0.0,6.7,electric_bike,member,0.0,0.0,1,0,0
2023-03-26,6614,40.0,0.0,9.7,electric_bike,member,0.0,0.0,1,0,0
2023-03-27,9119,39.7,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-03-28,11348,40.5,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-29,9900,37.4,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-03-30,11575,40.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-03-31,8938,59.5,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-04-01,7116,40.7,0.0,9.7,electric_bike,member,0.0,0.0,1,0,0
2023-04-02,11197,43.6,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-04-03,9730,52.0,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-04-04,8911,52.0,0.0,8.8,electric_bike,member,0.0,0.0,1,1,0
2023-04-05,10081,60.3,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-04-06,12448,42.79999999999999,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-07,11359,42.5,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-08,15113,50.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-04-09,13916,56.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-04-10,16341,60.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-11,20985,67.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-12,22406,71.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-13,23282,71.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-14,23934,70.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-15,27859,72.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-04-16,6910,48.8,0.0,8.8,electric_bike,member,0.0,0.0,1,0,0
2023-04-17,7234,36.6,0.3,8.7,electric_bike,member,0.0,0.0,1,1,0
2023-04-18,14921,45.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-19,14094,52.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-20,17033,65.5,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-04-21,17992,52.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-04-22,10163,42.7,0.0,9.8,electric_bike,member,0.0,0.0,1,0,0
2023-04-23,8387,39.8,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-04-24,12034,44.7,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-25,10686,42.5,0.0,9.0,electric_bike,member,0.0,0.0,1,1,0
2023-04-26,14037,42.3,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-27,18071,51.5,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-28,15212,53.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-04-29,11798,50.2,0.0,9.5,electric_bike,member,0.0,0.0,1,0,0
2023-04-30,7285,43.9,0.0,9.7,electric_bike,casual,0.0,0.0,1,0,0
2023-05-01,6724,44.0,0.0,9.4,electric_bike,member,0.0,0.0,1,1,0
2023-05-02,12756,48.1,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-03,15059,47.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-04,19645,57.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-05,23097,67.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-06,21114,67.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-05-07,22860,70.6,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-05-08,10163,54.70000000000001,0.0,8.1,electric_bike,member,0.0,0.0,1,1,0
2023-05-09,18707,58.8,0.0,9.5,electric_bike,member,0.0,0.0,1,1,0
2023-05-10,22114,64.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-11,23047,69.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-12,12859,68.4,0.0,8.8,electric_bike,casual,0.0,0.0,1,1,0
2023-05-13,15755,61.1,0.0,9.2,electric_bike,casual,0.0,0.0,1,0,0
2023-05-14,10311,58.8,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-05-15,16094,59.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-16,20741,63.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-17,17678,53.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-18,21202,60.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-19,17244,66.3,0.0,8.6,electric_bike,casual,0.0,0.0,1,1,0
2023-05-20,23478,59.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-05-21,25519,66.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-05-22,20910,69.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-23,24682,72.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-24,19937,62.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-25,18891,54.3,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-05-26,20841,59.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-27,22563,62.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-05-28,23402,67.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-05-29,23149,70.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,1
2023-05-30,22783,74.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-05-31,22822,78.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-01,25118,78.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-02,27960,79.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-03,31266,76.7,0.0,9.9,electric_bike,casual,1.0,1.0,1,0,0
2023-06-04,25296,70.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-06-05,22063,70.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-06-06,21699,68.6,0.0,8.9,electric_bike,casual,1.0,0.0,1,1,0
2023-06-07,23855,65.5,0.0,9.4,electric_bike,casual,0.0,0.0,1,1,0
2023-06-08,23597,64.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-09,27462,68.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-10,34425,74.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-06-11,10411,57.8,0.0,9.7,electric_bike,casual,0.0,0.0,1,0,0
2023-06-12,19152,59.9,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-06-13,10287,61.0,0.0,8.6,electric_bike,member,0.0,0.0,1,1,0
2023-06-14,22907,65.3,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-06-15,21733,64.4,0.0,8.3,electric_bike,casual,0.0,0.0,1,1,0
2023-06-16,21590,59.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-17,29248,66.6,0.0,8.4,electric_bike,casual,0.0,0.0,1,0,0
2023-06-18,24201,73.0,0.0,9.0,electric_bike,casual,1.0,0.0,1,0,0
2023-06-19,24230,74.8,0.0,9.3,electric_bike,casual,0.0,0.0,1,1,0
2023-06-20,23930,73.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-21,25824,75.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-22,25705,75.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-06-23,28198,75.9,0.0,8.8,electric_bike,casual,0.0,0.0,1,1,0
2023-06-24,33242,78.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-06-25,22895,75.3,0.0,9.1,electric_bike,casual,0.0,0.0,1,0,0
2023-06-26,18382,71.5,0.0,8.0,electric_bike,casual,0.0,0.0,1,1,0
2023-06-27,19572,69.2,0.0,2.5,electric_bike,casual,0.0,0.0,1,1,0
2023-06-28,21042,71.9,0.0,1.7,electric_bike,casual,0.0,0.0,1,1,0
2023-06-29,19313,78.3,0.0,4.7,electric_bike,casual,0.0,0.0,1,1,0
2023-06-30,23819,80.1,0.0,6.7,electric_bike,casual,0.0,0.0,1,1,0
2023-07-01,22517,77.1,0.0,8.2,electric_bike,casual,0.0,0.0,1,0,0
2023-07-02,6095,69.8,0.0,5.4,electric_bike,member,0.0,0.0,1,0,0
2023-07-03,26282,75.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-04,27001,81.5,0.0,9.5,electric_bike,casual,0.0,0.0,1,1,1
2023-07-05,16804,79.6,0.0,8.5,electric_bike,casual,1.0,0.0,1,1,0
2023-07-06,24379,73.3,0.0,9.0,electric_bike,casual,0.0,0.0,1,1,0
2023-07-07,26017,72.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-08,24970,68.9,0.0,9.3,electric_bike,casual,0.0,1.0,1,0,0
2023-07-09,27470,73.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-07-10,23560,76.4,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-07-11,21269,73.8,0.0,9.6,electric_bike,casual,0.0,0.0,1,1,0
2023-07-12,14293,68.9,0.0,9.0,electric_bike,casual,0.0,0.0,1,1,0
2023-07-13,25893,69.7,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-07-14,25507,78.2,0.0,9.6,electric_bike,casual,0.0,0.0,1,1,0
2023-07-15,29699,76.7,0.0,9.4,electric_bike,casual,0.0,0.0,1,0,0
2023-07-16,25377,74.6,0.0,7.7,electric_bike,casual,0.0,0.0,1,0,0
2023-07-17,23403,73.4,0.0,8.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-18,25886,71.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-19,27123,74.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-20,27034,78.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-21,29177,73.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-07-22,25898,73.5,0.0,9.9,electric_bike,casual,0.0,1.0,1,0,0
2023-07-23,27943,74.2,0.0,9.7,electric_bike,casual,0.0,0.0,1,0,0
2023-07-24,23557,77.6,0.0,8.5,electric_bike,casual,0.0,0.0,1,1,0
2023-07-25,25181,80.1,0.0,5.5,electric_bike,casual,0.0,0.0,1,1,0
2023-07-26,22603,81.6,0.0,8.7,electric_bike,casual,0.0,0.0,1,1,0
2023-07-27,25290,83.3,0.0,9.7,electric_bike,casual,0.0,0.0,1,1,0
2023-07-28,21552,82.6,0.0,9.5,electric_bike,casual,0.0,0.0,1,1,0
2023-07-29,31332,75.3,0.0,9.6,electric_bike,casual,0.0,0.0,1,0,0
2023-07-30,27531,73.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-07-31,23774,73.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-01,26480,76.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-02,28980,77.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-03,29186,77.7,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-08-04,31352,77.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-05,17160,73.5,0.0,9.0,electric_bike,casual,0.0,0.0,1,0,0
2023-08-06,19096,68.8,0.0,8.4,electric_bike,casual,0.0,0.0,1,0,0
2023-08-07,22650,72.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-08,24940,73.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-09,25608,72.6,0.0,9.0,electric_bike,casual,0.0,0.0,1,1,0
2023-08-10,25167,74.0,0.0,8.4,electric_bike,casual,0.0,0.0,1,1,0
2023-08-11,26824,77.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-12,32945,78.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-08-13,22951,73.0,0.0,9.9,electric_bike,casual,1.0,1.0,1,0,0
2023-08-14,9775,70.6,0.0,8.0,electric_bike,casual,0.0,0.0,1,1,0
2023-08-15,22388,68.7,0.0,9.0,electric_bike,casual,0.0,0.0,1,1,0
2023-08-16,26375,71.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-17,21166,71.6,0.0,9.6,electric_bike,casual,0.0,0.0,1,1,0
2023-08-18,27513,68.9,0.0,9.7,electric_bike,casual,0.0,0.0,1,1,0
2023-08-19,31639,72.8,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-08-20,26667,79.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-08-21,22246,75.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-22,25063,79.0,0.0,9.3,electric_bike,casual,0.0,0.0,1,1,0
2023-08-23,21602,86.9,0.0,8.2,electric_bike,casual,0.0,0.0,1,1,0
2023-08-24,20769,89.7,0.0,9.4,electric_bike,casual,0.0,0.0,1,1,0
2023-08-25,25877,75.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-26,26294,72.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-08-27,24525,69.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-08-28,22209,70.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-29,24412,72.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-30,24176,65.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-08-31,24485,66.1,0.0,9.9,electric_bike,casual,1.0,0.0,1,1,0
2023-09-01,23794,71.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-02,26034,76.3,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-03,25452,81.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-04,22465,82.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,1
2023-09-05,21807,82.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-06,20174,74.6,0.0,9.5,electric_bike,casual,0.0,0.0,1,1,0
2023-09-07,22582,68.1,0.0,9.7,electric_bike,casual,0.0,0.0,1,1,0
2023-09-08,17105,64.2,0.0,9.4,electric_bike,member,0.0,1.0,1,1,0
2023-09-09,27753,64.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-10,25210,68.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-11,7561,65.1,0.0,6.7,electric_bike,member,0.0,0.0,1,1,0
2023-09-12,22458,63.0,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-09-13,22354,61.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-14,23096,62.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-15,25996,65.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-16,26619,64.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-17,15255,62.2,0.0,8.8,electric_bike,casual,0.0,0.0,1,0,0
2023-09-18,19937,62.0,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-19,13197,61.3,0.0,9.6,electric_bike,member,0.0,0.0,1,1,0
2023-09-20,23595,70.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-21,21111,70.3,0.0,9.7,electric_bike,casual,0.0,0.0,1,1,0
2023-09-22,24176,71.4,0.0,9.6,electric_bike,casual,0.0,0.0,1,1,0
2023-09-23,28132,71.4,0.0,9.9,electric_bike,casual,1.0,1.0,1,0,0
2023-09-24,22242,68.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-09-25,18293,69.2,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-09-26,17355,67.7,0.0,9.5,electric_bike,casual,0.0,0.0,1,1,0
2023-09-27,19629,66.3,0.0,8.7,electric_bike,member,0.0,0.0,1,1,0
2023-09-28,22143,66.1,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-09-29,23409,66.0,0.0,7.8,electric_bike,casual,0.0,0.0,1,1,0
2023-09-30,27222,70.7,0.0,9.7,electric_bike,casual,0.0,0.0,1,0,0
2023-10-01,23929,72.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-10-02,21417,73.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-03,24576,75.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-04,25705,76.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-10-05,21219,67.7,0.0,7.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-06,17603,53.3,0.0,9.8,electric_bike,casual,0.0,0.0,1,1,0
2023-10-07,20325,51.4,0.0,9.9,electric_bike,casual,0.0,1.0,1,0,0
2023-10-08,22064,50.4,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-10-09,17212,49.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,1
2023-10-10,18988,51.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-10-11,18382,53.9,0.0,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-10-12,15427,57.2,0.0,8.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-13,10757,57.2,0.0,9.5,electric_bike,casual,0.0,0.0,1,1,0
2023-10-14,8873,54.3,0.0,6.5,electric_bike,member,0.0,0.0,1,0,0
2023-10-15,14654,51.9,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-10-16,14651,51.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-17,19286,51.2,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-10-18,19150,56.1,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-10-19,15530,56.4,0.0,9.2,electric_bike,member,0.0,0.0,1,1,0
2023-10-20,17907,54.3,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-10-21,17241,53.2,0.0,9.8,electric_bike,casual,0.0,0.0,1,0,0
2023-10-22,15641,49.8,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-10-23,16631,54.7,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-24,22564,69.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-10-25,14863,64.1,0.0,8.3,electric_bike,member,0.0,0.0,1,1,0
2023-10-26,16798,66.9,0.0,9.3,electric_bike,casual,0.0,0.0,1,1,0
2023-10-27,16693,63.3,0.0,9.0,electric_bike,member,0.0,0.0,1,1,0
2023-10-28,13554,45.9,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-10-29,7590,45.1,0.0,9.5,electric_bike,member,0.0,0.0,1,0,0
2023-10-30,12052,37.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-10-31,8657,32.9,0.3,7.900000000000001,electric_bike,member,0.0,0.0,1,1,0
2023-11-01,11021,35.7,0.2,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-02,14538,44.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
